id,country_code,framework_code,version,control_number,domain,title_en,title_ar,requirement_en,requirement_ar,control_type,maturity_level,priority,is_mandatory,evidence_types,status
71,ARE,UAE-IAR,2.0,5.7,Operations Management,Operations Management - Control 7,Operations Management - ضابط 7,The organization shall implement operations management controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Operations Management لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
72,ARE,UAE-IAR,2.0,6.7,Communications Security,Communications Security - Control 7,Communications Security - ضابط 7,The organization shall implement communications security controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Communications Security لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
73,ARE,UAE-IAR,2.0,7.7,Access Control,Access Control - Control 7,Access Control - ضابط 7,The organization shall implement access control controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Access Control لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
74,ARE,UAE-IAR,2.0,8.7,Information Systems,Information Systems - Control 7,Information Systems - ضابط 7,The organization shall implement information systems controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Information Systems لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
75,ARE,UAE-IAR,2.0,9.7,Third Party,Third Party - Control 7,Third Party - ضابط 7,The organization shall implement third party controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Third Party لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
76,ARE,UAE-IAR,2.0,10.7,Information Security Incident Management,Information Security Incident Management - Control 7,Information Security Incident Management - ضابط 7,The organization shall implement information security incident management controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Information Security Incident Management لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
77,ARE,UAE-IAR,2.0,11.7,Compliance,Compliance - Control 7,Compliance - ضابط 7,The organization shall implement compliance controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Compliance لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
78,ARE,UAE-IAR,2.0,1.8,Strategy & Planning,Strategy & Planning - Control 8,Strategy & Planning - ضابط 8,The organization shall implement strategy & planning controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Strategy & Planning لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
79,ARE,UAE-IAR,2.0,2.8,Information Security Management,Information Security Management - Control 8,Information Security Management - ضابط 8,The organization shall implement information security management controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Information Security Management لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
80,ARE,UAE-IAR,2.0,3.8,Asset Management,Asset Management - Control 8,Asset Management - ضابط 8,The organization shall implement asset management controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Asset Management لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
81,ARE,UAE-IAR,2.0,4.8,Physical Security,Physical Security - Control 8,Physical Security - ضابط 8,The organization shall implement physical security controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Physical Security لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
82,ARE,UAE-IAR,2.0,5.8,Operations Management,Operations Management - Control 8,Operations Management - ضابط 8,The organization shall implement operations management controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Operations Management لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
83,ARE,UAE-IAR,2.0,6.8,Communications Security,Communications Security - Control 8,Communications Security - ضابط 8,The organization shall implement communications security controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Communications Security لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
84,ARE,UAE-IAR,2.0,7.8,Access Control,Access Control - Control 8,Access Control - ضابط 8,The organization shall implement access control controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Access Control لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
85,ARE,UAE-IAR,2.0,8.8,Information Systems,Information Systems - Control 8,Information Systems - ضابط 8,The organization shall implement information systems controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Information Systems لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
86,ARE,UAE-IAR,2.0,9.8,Third Party,Third Party - Control 8,Third Party - ضابط 8,The organization shall implement third party controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Third Party لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
87,ARE,UAE-IAR,2.0,10.8,Information Security Incident Management,Information Security Incident Management - Control 8,Information Security Incident Management - ضابط 8,The organization shall implement information security incident management controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Information Security Incident Management لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
88,ARE,UAE-IAR,2.0,11.8,Compliance,Compliance - Control 8,Compliance - ضابط 8,The organization shall implement compliance controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Compliance لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
89,ARE,UAE-IAR,2.0,1.9,Strategy & Planning,Strategy & Planning - Control 9,Strategy & Planning - ضابط 9,The organization shall implement strategy & planning controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Strategy & Planning لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
90,ARE,UAE-IAR,2.0,2.9,Information Security Management,Information Security Management - Control 9,Information Security Management - ضابط 9,The organization shall implement information security management controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Information Security Management لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
91,ARE,UAE-IAR,2.0,3.9,Asset Management,Asset Management - Control 9,Asset Management - ضابط 9,The organization shall implement asset management controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Asset Management لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
92,ARE,UAE-IAR,2.0,4.9,Physical Security,Physical Security - Control 9,Physical Security - ضابط 9,The organization shall implement physical security controls to ensure compliance with Information Assurance Regulation requirements.,يجب على المنظمة تطبيق ضوابط Physical Security لضمان الامتثال لمتطلبات لائحة ضمان المعلومات,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
